0.20374711,0.1997812,0.06243416,0.3027888,0.24266443,0.13082467
0.15437494,0.17905952,0.16533864,0.20877202,0.3575157,0.22992054
0.18238376,0.10746327,0.13151024,0.24801235,0.22376586,0.30553487
0.23900501,0.08981985,0.17659742,0.28308982,0.27511883,0.21881726
0.14003974,0.13930209,0.090664014,0.20053302,0.27547818,0.1546912
0.17806435,0.090530396,0.06963703,0.24853526,0.19457932,0.19604984
0.39427727,0.10742452,0.062753,0.40865457,0.2146164,0.12582457
0.19329628,0.06166775,0.05691392,0.30423653,0.11548495,0.13636716
0.20338404,0.1655178,0.10728181,0.22094041,0.25512707,0.12818697
0.38834092,0.21746399,0.14710566,0.39242184,0.24979793,0.39746413
0.41355905,0.29257876,0.19356927,0.45949307,0.32772875,0.22601478
0.16931766,0.15488012,0.018179689,0.19789895,0.22939934,0.10568212
0.3032705,0.26836112,0.16677074,0.3754495,0.353842,0.17203641
0.24023114,0.18759146,0.03584547,0.25334445,0.33734357,0.08324861
0.40984064,0.28984535,0.13287438,0.37223727,0.35543138,0.22550143
0.15889327,0.1431692,0.14299576,0.19479528,0.15087965,0.15776022
0.16754481,0.19464058,0.1180698,0.24088657,0.22614577,0.11505232
0.2529416,0.23783317,0.18866518,0.33277372,0.37279695,0.22707173
0.3145244,0.20720057,0.09738926,0.32380924,0.30166125,0.116516665
0.055118024,0.08965123,0.14041595,0.35143617,0.20133924,0.2639737
0.3276666,0.2935069,0.06962762,0.39920035,0.36423346,0.17394859
0.14253972,0.16753429,0.26626107,0.23793256,0.2738773,0.3101723
0.22051823,0.18748921,0.15502562,0.3021876,0.19900134,0.15429202
0.1789114,0.09686472,0.0711228,0.21599089,0.21274485,0.15213406
0.13823758,0.04140988,0.0935732,0.1721924,0.3384763,0.13257302
0.23393704,0.13803679,0.15296115,0.28998828,0.16569789,0.14851971
0.2681003,0.15136509,0.06522984,0.2876454,0.1721274,0.12863314
0.18556875,0.22875494,0.14509355,0.29522902,0.2761366,0.13532268
0.2574659,0.16764404,0.14649971,0.3331406,0.27217746,0.21283749
0.09821898,0.084505044,0.12643477,0.19026327,0.1850313,0.21904486
0.19819263,0.13910149,0.12397372,0.3042555,0.34614533,0.15458587
0.25221062,0.07268366,0.101919204,0.20464997,0.3114619,0.10981626
0.21521983,0.1835742,0.12946187,0.34336895,0.2179719,0.14341903
0.21689941,0.11529274,0.11155882,0.25478682,0.16952053,0.23716576
0.2970099,0.20027322,0.20401719,0.3462678,0.323816,0.1698635
0.34572914,0.13635652,0.06397095,0.33452874,0.36218542,0.13688552
0.22057305,0.17428762,0.100760095,0.3016166,0.2649758,0.11836573
0.25913224,0.14045607,0.15930365,0.26732096,0.2847947,0.17562503
0.103344925,0.07678153,-0.0024418852,0.24832249,0.20546612,0.14733948
0.17294942,0.1860706,0.16893238,0.2836616,0.32037568,0.21023929
0.1114074,0.1496204,0.14213254,0.15397035,0.38868806,0.21523869
0.35722998,0.3020706,0.17399603,0.2934802,0.32566065,0.2134762
0.2067477,0.20025973,0.084448405,0.34150636,0.333009,0.1376128
0.38582802,0.16186874,0.15073802,0.3317087,0.22911243,0.13505498
0.22963727,0.14391963,0.11199066,0.53229815,0.23750958,0.17565641
0.3869657,0.081833325,0.031149602,0.31950724,0.218845,0.105669945
0.35943115,0.16559257,0.08190447,0.33005962,0.3009389,0.04532199
0.17347863,0.15209648,0.09348954,0.3426315,0.33554325,0.14531544
0.15609626,0.12872681,0.11573267,0.3036427,0.27400374,0.2003202
0.3382799,0.1715708,0.19975828,0.31878322,0.29579115,0.26754224
0.13273913,0.030276028,0.14179498,0.24995604,0.18657337,0.15608211
0.082367696,0.16101944,0.07756039,0.15077558,0.27712196,0.1245672
0.13186717,0.12396203,0.17312106,0.12337904,0.27034444,0.26819974
0.08352729,0.22343123,0.023703024,0.26472014,0.3171862,0.16736194
0.16583192,0.17837107,0.13598105,0.25048622,0.28787032,0.19029225
0.25045004,0.17342986,0.047965854,0.20110111,0.27767903,0.07389906
0.36205158,0.19222897,0.15924302,0.3680912,0.22325458,0.1789883
0.09494615,0.08938894,0.15501964,0.26759917,0.22744203,0.22606573
0.11237255,0.30664375,0.11063644,0.23527285,0.3387109,0.18109895
0.13410094,0.16036467,0.15902643,0.17141327,0.32068604,0.13283879
0.23844925,0.29285163,0.13649444,0.2298575,0.4282682,0.19655076
0.32793298,0.14981566,0.11007408,0.34800345,0.3376275,0.11920614
0.19893694,0.21421836,0.05562342,0.2868817,0.26498932,0.15062425
0.1994092,0.19061857,0.0909159,0.29038873,0.23973216,0.19704777
0.25241646,0.08270135,0.20259094,0.39239216,0.32035396,0.26213047
0.3175554,0.09335375,-0.008310989,0.34357518,0.24163108,0.025614476
0.115242265,0.08368504,0.09138262,0.16413234,0.14260277,0.1352075
0.15193231,0.13247979,0.11770371,0.23318964,0.19512032,0.16244254
0.31564584,0.15771766,0.13276885,0.30068195,0.38867113,0.070066415
0.40662456,0.25259787,0.16105329,0.40953314,0.31771582,0.19755006
0.28707,0.13249265,0.16636515,0.21331395,0.28752542,0.19619897
0.09373704,0.11019807,0.14786147,0.18756,0.310445,0.16172996
